Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Tasa_aprobacion_1sem,Target_encoded,Application order_outlier,Age at enrollment_outlier,Curricular units 1st sem (credited)_outlier,Curricular units 1st sem (enrolled)_outlier,Curricular units 1st sem (evaluations)_outlier,Curricular units 1st sem (approved)_outlier,Curricular units 1st sem (grade)_outlier,Curricular units 1st sem (without evaluations)_outlier,Curricular units 2nd sem (credited)_outlier,Curricular units 2nd sem (enrolled)_outlier,Curricular units 2nd sem (evaluations)_outlier,Curricular units 2nd sem (approved)_outlier,Curricular units 2nd sem (grade)_outlier,Curricular units 2nd sem (without evaluations)_outlier,Application order_zscore,Age at enrollment_zscore,Curricular units 1st sem (credited)_zscore,Curricular units 1st sem (enrolled)_zscore,Curricular units 1st sem (evaluations)_zscore,Curricular units 1st sem (approved)_zscore,Curricular units 1st sem (grade)_zscore,Curricular units 1st sem (without evaluations)_zscore,Curricular units 2nd sem (credited)_zscore,Curricular units 2nd sem (enrolled)_zscore,Curricular units 2nd sem (evaluations)_zscore,Curricular units 2nd sem (approved)_zscore,Curricular units 2nd sem (grade)_zscore,Curricular units 2nd sem (without evaluations)_zscore,Unemployment rate_zscore,Inflation rate_zscore,GDP_zscore,Tasa_aprobacion_1sem_zscore
1,13,1,4,1,14,1,13,1,6,6,0,0,0,1,0,0,22,0,0,6,10,6,12.571428571428571,0,0,6,12,4,13.666666666666666,0,15.5,2.8,-4.06,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.1667337122630055,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,0.41800263807254256,0.3985840560228645,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-0.14455682625184585,0.6594871608896781,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,1,1,6,1,1,1,1,3,10,2,1,0,0,1,0,0,19,0,1,6,14,6,15.538461538461538,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,0.12285881312193202,-0.10909281556743866,1.3641553851094383,0.41800263807254256,1.011143751826161,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.23726456449290428,0.5188450402815208,0.4595821412202698,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,1,3,15,1,1,1,13,14,6,6,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,-1.9107216702031449
1,3,1,8,1,1,1,5,33,3,3,1,0,0,1,0,0,18,0,0,6,6,6,15.0,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.8999755107359332,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.8833807829194157,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,14,1,8,1,1,1,2,1,3,4,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.285714285714286,0,12.7,3.7,-1.7,Graduate,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.1667337122630055,-0.3007790584692037,-0.5122896543897852,0.6462984297479355,-0.22836005708052565,0.3322234223108408,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.23726456449290428,0.18714410701483747,0.5863790394105804,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.27957819501795195
1,17,1,6,1,16,1,1,14,5,8,0,0,0,1,0,0,20,0,7,11,13,11,15.692307692307692,0,4,9,9,9,15.555555555555555,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,2.6646860426687464,1.9068913785442942,1.1248697333222708,2.033909375955213,1.042906106423369,-0.19925050839486966,1.8025016763250457,1.2604368021517667,0.23726456449290428,1.5139478400815707,1.021981596556872,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,12,1,17,0,1,1,1,27,10,8,0,0,0,1,0,1,24,0,0,5,7,5,12.285714285714286,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,0.09482129049600846,0.3395968260566214,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.23726456449290428,0.18714410701483747,0.4835707435805988,1.1272390226689255,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
1,8,1,2,1,1,1,1,28,10,10,1,0,1,1,0,0,22,0,12,17,19,12,11.833333333333334,0,10,17,22,11,11.25,0,11.1,0.6,2.02,Enrolled,0.7058823529411765,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5540051270274544,-0.1667337122630055,4.782875400624425,4.326072411478374,2.5605836440452765,2.3570907235317473,0.24620037861006935,-0.19925050839486966,4.92986977204189,4.903505752887194,3.5301119663065905,2.177349706614937,0.1957075152566508,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.02189585793311704
1,14,1,3,0,1,1,23,14,6,5,0,0,0,1,0,0,20,0,2,6,6,6,12.166666666666666,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,0.5464966847130677,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.31501881357068634,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.18714410701483747,0.7234567671838888,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
1,1,1,13,1,1,1,13,28,10,10,1,0,0,1,0,1,20,0,0,7,10,7,11.88888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,0.2941040232549079,0.40701277796076785,0.7411839856490767,0.2576701177701722,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.49056051847857246,1.1822469068148873,0.3312431185925098,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
2,4,1,3,0,3,1,23,1,10,10,0,0,0,0,0,0,35,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,1.5465393375261611,-0.3007790584692037,-0.10909281556743866,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,1,1,14,1,1,1,1,1,6,8,0,0,0,1,0,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,0.09482129049600846,0.23931853511400766,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,0.45478442074820397,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,8,2,10,1,1,1,2,3,4,4,1,0,0,1,0,0,19,0,0,6,7,6,11.166666666666666,0,0,6,9,6,11.666666666666666,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.1085635086888346,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.23726456449290428,0.5188450402815208,0.275669523124414,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,9,1,12,1,1,1,3,3,4,4,0,0,0,1,0,0,18,0,0,7,7,7,14.05714285714286,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,0.7411839856490767,0.7053176518473308,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,1.1822469068148873,0.838602058513468,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
1,1,2,11,1,1,1,1,28,5,10,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,-0.22836005708052565,0.2289957698699149,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.250448380435577,-0.14455682625184585,-0.04417850834663922,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-0.08547178251889774
2,12,1,10,1,12,1,1,2,5,7,0,0,0,1,0,0,31,0,0,6,6,6,13.166666666666666,0,0,6,8,6,13.0,0,9.4,-0.8,-3.12,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.0193783991294945,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.5214741184525381,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.5188450402815208,0.5315479483012568,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,8,1,10,1,1,1,13,14,6,8,0,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.5902925534131555,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.7234567671838888,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,9,1,12,1,1,1,23,27,5,10,1,0,0,1,0,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,0.2941040232549079,0.40701277796076785,0.7411839856490767,0.4096441616415352,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.5435422494814214,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
1,8,3,6,1,1,1,13,28,6,8,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9683046133262462,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,-1.9107216702031449
1,1,3,12,1,1,1,13,28,10,8,1,0,0,1,0,1,18,0,0,8,8,7,13.971428571428572,0,0,8,8,7,13.971428571428572,0,12.7,3.7,-1.7,Graduate,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,0.7411839856490767,0.6876214828574571,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,0.850545973548204,0.7179736580729565,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.48491880738242965
1,1,5,5,1,1,1,19,1,6,8,1,0,0,1,0,0,18,0,0,6,7,2,11.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4906143536799465,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,-0.8747227522335939,0.0741542912085261,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.9980967263610213
2,12,1,17,0,1,1,23,14,5,9,0,0,0,1,0,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.333333333333334,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.282958868327828,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,0.4457738399958594,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.5226232974641002,0.18714410701483747,0.9793351923607316,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
1,1,2,14,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,6,8,6,13.571428571428571,0,0,6,6,5,12.8,0,12.4,0.5,1.79,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.41800263807254256,0.6050393609047163,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.18714410701483747,0.49316618452473054,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,1,1,2,1,1,1,22,27,8,10,1,0,0,0,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.9107216702031449
1,1,1,6,1,1,1,22,27,10,7,0,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11.0,1,10.8,1.4,1.74,Enrolled,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,-0.3007790584692037,-0.5122896543897852,0.1677271261736002,-0.8747227522335939,0.17738194364945198,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,1.250448380435577,-0.14455682625184585,0.14773031053599278,1.1272390226689255,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.8155717375925965
1,8,3,11,1,1,1,22,14,6,6,1,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12.0,0,10.8,1.4,1.74,Enrolled,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-0.22836005708052565,0.12576811742898905,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,-0.14455682625184585,0.3396391294186248,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.08547178251889774
1,4,1,17,0,3,1,3,14,3,4,0,0,0,1,0,0,28,0,0,5,7,5,13.714285714285714,0,0,5,7,5,13.142857142857142,0,16.2,0.3,-0.92,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.6240076953319945,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,0.09482129049600846,0.6345329758878379,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.26932734347843207,0.18714410701483747,0.5589634938559185,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
2,12,1,9,1,1,1,1,14,10,10,0,0,0,0,0,0,29,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.7557979299311612,-0.3007790584692037,-0.9154864932121318,-1.028701132762238,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.9107216702031449
1,15,1,8,1,14,1,1,27,4,4,1,0,1,0,0,0,36,0,2,6,9,6,12.0,0,1,6,8,3,14.666666666666666,0,12.4,0.5,1.79,Dropout,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.678329572125328,0.5464966847130677,-0.10909281556743866,0.1677271261736002,0.41800263807254256,0.28060959609037783,-0.19925050839486966,0.23881762846662316,-0.10571405437401896,-0.016031389492763892,-0.47625775951852917,0.8513959797723101,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,12,1,3,0,12,1,22,27,10,8,0,0,0,1,0,1,32,0,0,6,7,6,12.666666666666666,0,0,6,7,6,13.333333333333334,0,12.7,3.7,-1.7,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.1511686337286613,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.41824646601161225,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.5955175545954676,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
1,12,1,12,1,1,1,23,27,6,8,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,Enrolled,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.22863699153449452,-0.3007790584692037,0.6973008620772545,0.6462984297479355,0.7411839856490767,0.5469369393879665,4.143036433176082,-0.28241038748618436,0.8050531833098381,0.7438564724642406,0.850545973548204,0.58720150577722,3.7805539661577927,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.48491880738242965
2,14,1,17,0,1,1,22,27,4,11,0,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.444444444444445,0,7.6,2.6,0.32,Enrolled,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.282958868327828,3.088323914259882,1.5036945397219477,1.603441036896606,1.0643653332256109,-0.05488027434263125,-0.19925050839486966,3.366185724183468,1.7158204209936951,1.250448380435577,1.5139478400815707,0.04111430004564171,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.27957819501795195
2,14,1,3,0,10,1,19,24,1,1,0,0,0,0,0,0,34,0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,-0.8,-3.12,Dropout,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.4147491029269945,0.9701345563042034,0.2941040232549079,1.1248697333222708,-0.5515414046570598,0.28060959609037783,-0.19925050839486966,0.7600456444194307,0.3496695644679096,1.7570402884069134,-1.1396596260518959,0.5315479483012568,1.1272390226689255,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.7373467424061289
2,12,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.166666666666666,0,7.6,2.6,0.32,Graduate,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.282958868327828,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,0.09482129049600846,0.15673641316126688,-0.19925050839486966,0.23881762846662316,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.179715113683098,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.3708406894021643
1,14,1,17,0,1,1,22,28,10,9,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,Dropout,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.7557979299311612,-0.3007790584692037,-0.5122896543897852,1.603441036896606,-0.8747227522335939,0.5386787271926926,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.9971524264499088,-0.47625775951852917,0.45478442074820397,3.7805539661577927,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-0.8155717375925965
1,1,1,12,1,1,1,1,1,5,11,0,0,0,1,0,0,18,0,0,7,7,6,13.861666666666666,0,0,8,16,0,0.0,1,12.4,0.5,1.79,Dropout,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,0.41800263807254256,0.6649605553454252,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,2.0103362423925817,-1.471360559318579,-1.9632666971729593,1.1272390226689255,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.43602818539088717
1,1,1,15,1,1,1,22,28,8,8,0,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.31501881357068634,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.3670546749732864,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
2,4,1,10,1,3,1,22,14,5,6,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,Graduate,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.9419100413236612,-0.3007790584692037,-0.10909281556743866,2.0820123404709414,-0.22836005708052565,0.6419063796336184,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,1.7570402884069134,0.5188450402815208,0.8194111766252049,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-0.08547178251889774
1,1,4,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,7,6,15.433333333333332,0,0,7,7,6,15.433333333333332,0,7.6,2.6,0.32,Graduate,0.8571428571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.5621044160605055,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,0.41800263807254256,0.9894394761847353,-0.19925050839486966,-0.28241038748618436,0.3496695644679096,-0.26932734347843207,0.5188450402815208,0.9985260742489944,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.43602818539088717
4,12,1,3,0,12,1,22,27,10,10,0,0,0,1,0,1,39,0,0,6,6,6,13.833333333333334,0,0,6,6,6,15.5,0,11.1,0.6,2.02,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,2.073700275922828,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.6591109883737729,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,1.011319995507837,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,14,1,17,0,3,1,22,27,10,10,0,0,0,1,0,0,37,0,7,14,21,12,11.833333333333334,0,11,12,15,11,11.363636363636363,0,12.7,3.7,-1.7,Graduate,0.8571428571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.8101198067244946,2.6646860426687464,3.1164818950113338,3.039154947619612,2.3570907235317473,0.24620037861006935,-0.19925050839486966,5.451097787994698,2.6265876586775523,1.7570402884069134,2.177349706614937,0.21751533558422256,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.43602818539088717
1,8,2,13,1,1,1,22,27,6,6,1,0,0,1,0,0,32,0,0,7,7,0,0.0,0,0,8,8,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.20714974314939588,1.1511686337286613,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
1,9,1,10,1,1,1,23,24,5,1,0,0,0,1,0,0,18,0,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-2.1250770096791713,-1.7465580881237408,-1.5210854473866622,-2.1968540624918433,1.248178472128781,-0.28241038748618436,-0.10571405437401896,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,14,1,13,1,1,1,1,1,5,9,1,1,0,1,0,0,20,0,1,7,9,7,12.333333333333334,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,0.12285881312193202,0.2941040232549079,0.1677271261736002,0.7411839856490767,0.34942803105099524,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.4595821412202698,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
